,0.0,50.0,100.0,150.0,200.0,250.0,300.0,350.0,400.0,450.0,500.0,550.0,600.0,650.0,700.0,750.0,800.0,850.0,900.0,950.0,1000.0,1050.0,1100.0,1150.0,1200.0,1250.0,1300.0,1350.0,1400.0,1450.0,1500.0,1550.0,1600.0,1650.0,1700.0,1750.0,1800.0,1850.0,1900.0,1950.0,2000.0,2050.0,2100.0,2150.0,2200.0,2250.0,2300.0,2350.0,2400.0,2450.0,2500.0,2550.0,2600.0,2650.0,2700.0,2750.0
2017-01-03,0.036126187797593544,0.036126187797593544,0.036126187797593544,0.036126187797593544,0.036126187797593544,0.036126187797593544,0.036126187797593544,0.036126187797593544,0.036126187797593544,0.036126187797593544,0.036126187797593544,0.036126187797593544,0.036126187797593544,0.036126187797593544,0.036126187797593544,0.036126187797593544,0.036126187797593544,0.036126187797593544,0.036126187797593544,0.036126187797593544,0.036126187797593544,0.036126187797593544,0.036126187797593544,0.036126187797593544,0.036126187797593544,0.036126187797593544,0.036126187797593544,0.036126187797593544,0.036126187797593544,0.036126187797593544,0.036126187797593544,0.036126187797593544,0.036126187797593544,0.036126187797593544,0.036126187797593544,0.03470404316432612,0.03470404316432612,0.03470404316432612,0.03470404316432612,0.03470404316432612,0.03470404316432612,0.03470404316432612,0.036126187797593544,0.036126187797593544,0.036126187797593544,0.036126187797593544,0.036126187797593544,0.036126187797593544,0.036126187797593544,0.036126187797593544,0.036126187797593544,0.036126187797593544,0.036126187797593544,0.036126187797593544,0.036126187797593544,0.036126187797593544
2017-01-05,0.035360540538522854,0.035360540538522854,0.035360540538522854,0.035360540538522854,0.035360540538522854,0.035360540538522854,0.035360540538522854,0.035360540538522854,0.035360540538522854,0.035360540538522854,0.035360540538522854,0.035360540538522854,0.035360540538522854,0.035360540538522854,0.035360540538522854,0.035360540538522854,0.035360540538522854,0.035360540538522854,0.035360540538522854,0.035360540538522854,0.035360540538522854,0.035360540538522854,0.035360540538522854,0.035360540538522854,0.035360540538522854,0.035360540538522854,0.035360540538522854,0.035360540538522854,0.035360540538522854,0.035360540538522854,0.035360540538522854,0.035360540538522854,0.035360540538522854,0.035360540538522854,0.035360540538522854,0.033811216733622244,0.033811216733622244,0.033811216733622244,0.033811216733622244,0.033811216733622244,0.033811216733622244,0.033811216733622244,0.035360540538522854,0.035360540538522854,0.035360540538522854,0.035360540538522854,0.035360540538522854,0.035360540538522854,0.035360540538522854,0.035360540538522854,0.035360540538522854,0.035360540538522854,0.035360540538522854,0.035360540538522854,0.035360540538522854,0.035360540538522854
2017-01-07,0.03474155670622832,0.03474155670622832,0.03474155670622832,0.03474155670622832,0.03474155670622832,0.03474155670622832,0.03474155670622832,0.03474155670622832,0.03474155670622832,0.03474155670622832,0.03474155670622832,0.03474155670622832,0.03474155670622832,0.03474155670622832,0.03474155670622832,0.03474155670622832,0.03474155670622832,0.03474155670622832,0.03474155670622832,0.03474155670622832,0.03474155670622832,0.03474155670622832,0.03474155670622832,0.03474155670622832,0.03474155670622832,0.03474155670622832,0.03474155670622832,0.03474155670622832,0.03474155670622832,0.03474155670622832,0.03474155670622832,0.03474155670622832,0.03474155670622832,0.03474155670622832,0.03474155670622832,0.03350100603621731,0.03350100603621731,0.03350100603621731,0.03350100603621731,0.03350100603621731,0.03350100603621731,0.03350100603621731,0.03474155670622832,0.03474155670622832,0.03474155670622832,0.03474155670622832,0.03474155670622832,0.03474155670622832,0.03474155670622832,0.03474155670622832,0.03474155670622832,0.03474155670622832,0.03474155670622832,0.03474155670622832,0.03474155670622832,0.03474155670622832
2017-01-09,0.0342750135792792,0.0342750135792792,0.0342750135792792,0.0342750135792792,0.0342750135792792,0.0342750135792792,0.0342750135792792,0.0342750135792792,0.0342750135792792,0.0342750135792792,0.0342750135792792,0.0342750135792792,0.0342750135792792,0.0342750135792792,0.0342750135792792,0.0342750135792792,0.0342750135792792,0.0342750135792792,0.0342750135792792,0.0342750135792792,0.0342750135792792,0.0342750135792792,0.0342750135792792,0.0342750135792792,0.0342750135792792,0.0342750135792792,0.0342750135792792,0.0342750135792792,0.0342750135792792,0.0342750135792792,0.0342750135792792,0.0342750135792792,0.0342750135792792,0.0342750135792792,0.0342750135792792,0.03350100603621731,0.03350100603621731,0.03350100603621731,0.03350100603621731,0.03350100603621731,0.03350100603621731,0.03350100603621731,0.0342750135792792,0.0342750135792792,0.0342750135792792,0.0342750135792792,0.0342750135792792,0.0342750135792792,0.0342750135792792,0.0342750135792792,0.0342750135792792,0.0342750135792792,0.0342750135792792,0.0342750135792792,0.0342750135792792,0.0342750135792792
2017-01-11,0.03394270423494336,0.03394270423494336,0.03394270423494336,0.03394270423494336,0.03394270423494336,0.03394270423494336,0.03394270423494336,0.03394270423494336,0.03394270423494336,0.03394270423494336,0.03394270423494336,0.03394270423494336,0.03394270423494336,0.03394270423494336,0.03394270423494336,0.03394270423494336,0.03394270423494336,0.03394270423494336,0.03394270423494336,0.03394270423494336,0.03394270423494336,0.03394270423494336,0.03394270423494336,0.03394270423494336,0.03394270423494336,0.03394270423494336,0.03394270423494336,0.03394270423494336,0.03394270423494336,0.03394270423494336,0.03394270423494336,0.03394270423494336,0.03394270423494336,0.03394270423494336,0.03394270423494336,0.03350100603621731,0.03350100603621731,0.03350100603621731,0.03350100603621731,0.03350100603621731,0.03350100603621731,0.03350100603621731,0.03394270423494336,0.03394270423494336,0.03394270423494336,0.03394270423494336,0.03394270423494336,0.03394270423494336,0.03394270423494336,0.03394270423494336,0.03394270423494336,0.03394270423494336,0.03394270423494336,0.03394270423494336,0.03394270423494336,0.03394270423494336
2017-01-13,0.03371589139576503,0.03371589139576503,0.03371589139576503,0.03371589139576503,0.03371589139576503,0.03371589139576503,0.03371589139576503,0.03371589139576503,0.03371589139576503,0.03371589139576503,0.03371589139576503,0.03371589139576503,0.03371589139576503,0.03371589139576503,0.03371589139576503,0.03371589139576503,0.03371589139576503,0.03371589139576503,0.03371589139576503,0.03371589139576503,0.03371589139576503,0.03371589139576503,0.03371589139576503,0.03371589139576503,0.03371589139576503,0.03371589139576503,0.03371589139576503,0.03371589139576503,0.03371589139576503,0.03371589139576503,0.03371589139576503,0.03371589139576503,0.03371589139576503,0.03371589139576503,0.03371589139576503,0.03350100603621731,0.03350100603621731,0.03350100603621731,0.03350100603621731,0.03350100603621731,0.03350100603621731,0.03350100603621731,0.03371589139576503,0.03371589139576503,0.03371589139576503,0.03371589139576503,0.03371589139576503,0.03371589139576503,0.03371589139576503,0.03371589139576503,0.03371589139576503,0.03371589139576503,0.03371589139576503,0.03371589139576503,0.03371589139576503,0.03371589139576503
2017-01-15,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.03350100603621731,0.03350100603621731,0.03350100603621731,0.03350100603621731,0.03350100603621731,0.03350100603621731,0.03350100603621731,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775
2017-01-17,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.03350100603621731,0.03350100603621731,0.03350100603621731,0.03350100603621731,0.03350100603621731,0.03350100603621731,0.03350100603621731,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775
2017-01-19,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.03350100603621731,0.03350100603621731,0.03350100603621731,0.03350100603621731,0.03350100603621731,0.03350100603621731,0.03350100603621731,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775,0.033568548387096775
