1.987499999999998990e-02
2.024999999999999023e-02
2.212499999999999190e-02
2.099999999999999090e-02
2.474999999999999423e-02
2.924999999999999822e-02
3.750000000000000555e-02
3.975000000000000755e-02
4.687500000000001388e-02
4.725000000000001421e-02
5.587500000000002187e-02
9.000000000000005218e-02
1.095000000000000695e-01
1.245000000000000828e-01
1.417500000000001259e-01
9.975000000000006084e-02
1.380000000000001226e-01
1.477500000000001035e-01
1.567500000000001115e-01
9.675000000000005818e-02
4.800000000000001488e-02
5.212500000000001854e-02
6.450000000000002953e-02
7.800000000000004152e-02
8.475000000000004752e-02
9.525000000000005684e-02
1.095000000000000695e-01
1.327500000000001179e-01
1.567500000000001115e-01
1.507500000000001061e-01
1.455000000000001292e-01
